Experiment	bias spectroscopy	
-4.9304038E-2	-4.3126964E-14	2.5856930E-16	-1.0456270E-16	3.6733468E-14	1.0352548E-13	3.3524548E-14	-1.0276229E-15	1.1402648E-16	3.6220491E-14	1.0397525E-13	-4.4072883E-14	3.8330578E-16	-1.3356023E-16	3.6695534E-14	1.0378772E-13	3.6370206E-14	-8.3047054E-16	-9.0692804E-17	3.6321596E-14	1.0392512E-13
-4.9157530E-2	-3.9072705E-14	2.6918638E-16	9.3759341E-17	3.6913513E-14	1.0397922E-13	3.7600677E-14	-9.4707897E-16	3.8480697E-17	3.5978036E-14	1.0394752E-13	-4.4076210E-14	3.8456789E-16	-1.3074801E-16	3.6696544E-14	1.0378642E-13	3.6356409E-14	-8.3001182E-16	-9.1185797E-17	3.6321593E-14	1.0392479E-13
-4.9010992E-2	-5.0286388E-14	1.1235320E-16	-1.4475236E-16	3.6517098E-14	1.0348992E-13	3.7721731E-14	-8.0594174E-16	-3.1183786E-17	3.6060334E-14	1.0405870E-13	-4.4084233E-14	3.8645182E-16	-1.2839169E-16	3.6697265E-14	1.0378529E-13	3.6341603E-14	-8.2915012E-16	-9.2197359E-17	3.6322629E-14	1.0392423E-13
-4.8864484E-2	-4.4671664E-14	5.3828430E-16	-2.5331976E-16	3.6861678E-14	1.0366930E-13	2.8238901E-14	-6.7599121E-16	-1.6342228E-16	3.6390968E-14	1.0383538E-13	-4.4084365E-14	3.8884350E-16	-1.2609916E-16	3.6697970E-14	1.0378466E-13	3.6330832E-14	-8.2836911E-16	-9.3388321E-17	3.6324459E-14	1.0392348E-13
-4.8717946E-2	-4.5495129E-14	4.6740596E-16	-1.7136956E-16	3.7023929E-14	1.0372765E-13	3.8213573E-14	-9.9380195E-16	-2.6504664E-16	3.6233159E-14	1.0381045E-13	-4.4075807E-14	3.9113538E-16	-1.2349190E-16	3.6698204E-14	1.0378462E-13	3.6332828E-14	-8.2774797E-16	-9.4332617E-17	3.6326505E-14	1.0392287E-13
-4.8571438E-2	-4.4791699E-14	7.2272493E-16	-1.5772569E-16	3.6554401E-14	1.0388608E-13	3.5607879E-14	-1.0428609E-15	-1.1421585E-16	3.6116407E-14	1.0393145E-13	-4.4063149E-14	3.9280319E-16	-1.2062778E-16	3.6697777E-14	1.0378469E-13	3.6339817E-14	-8.2673592E-16	-9.4851418E-17	3.6328881E-14	1.0392257E-13
-4.8424929E-2	-4.2929619E-14	4.3684462E-16	8.5718940E-17	3.6314390E-14	1.0374799E-13	3.5577362E-14	-6.5718624E-16	-2.6328489E-16	3.6745858E-14	1.0426646E-13	-4.4048756E-14	3.9370139E-16	-1.1784413E-16	3.6697689E-14	1.0378466E-13	3.6347160E-14	-8.2529898E-16	-9.4997167E-17	3.6331361E-14	1.0392201E-13
-4.8278391E-2	-4.5650258E-14	3.9788896E-16	-1.0052072E-17	3.6913269E-14	1.0375504E-13	3.2998117E-14	-9.2059681E-16	-2.3371540E-16	3.6135835E-14	1.0381441E-13	-4.4034255E-14	3.9418489E-16	-1.1553012E-16	3.6698285E-14	1.0378463E-13	3.6360065E-14	-8.2388518E-16	-9.4654053E-17	3.6333424E-14	1.0392087E-13
-4.8131883E-2	-4.1799958E-14	5.2341104E-16	-6.3828188E-17	3.6767118E-14	1.0407185E-13	3.8365653E-14	-8.6077182E-16	1.8568090E-16	3.6633159E-14	1.0373392E-13	-4.4019862E-14	3.9449112E-16	-1.1367471E-16	3.6698770E-14	1.0378441E-13	3.6378408E-14	-8.2240843E-16	-9.4146422E-17	3.6335176E-14	1.0391979E-13
-4.7985345E-2	-4.6596814E-14	5.3705960E-16	5.0491651E-17	3.6850785E-14	1.0399070E-13	3.5816415E-14	-6.6158827E-16	-2.2908984E-17	3.6549871E-14	1.0448891E-13	-4.4005699E-14	3.9439818E-16	-1.1218258E-16	3.6698760E-14	1.0378346E-13	3.6396721E-14	-8.2091781E-16	-9.4124498E-17	3.6336324E-14	1.0391862E-13
-4.7838837E-2	-5.0082429E-14	5.4160446E-16	-3.9584780E-16	3.6914665E-14	1.0382248E-13	3.5584484E-14	-6.3632773E-16	-2.8242358E-16	3.6572399E-14	1.0409352E-13	-4.3982586E-14	3.9375009E-16	-1.1077947E-16	3.6698163E-14	1.0378176E-13	3.6415034E-14	-8.1988528E-16	-9.4333848E-17	3.6336524E-14	1.0391633E-13
-4.7692329E-2	-4.1700265E-14	6.0544814E-16	-4.3291134E-16	3.6853519E-14	1.0390546E-13	4.0517648E-14	-6.0869847E-16	-2.7217125E-16	3.6514865E-14	1.0335665E-13	-4.3947085E-14	3.9245871E-16	-1.0865370E-16	3.6696838E-14	1.0377966E-13	3.6431527E-14	-8.1958093E-16	-9.4066112E-17	3.6335867E-14	1.0391367E-13
-4.7545791E-2	-4.6476268E-14	5.7452514E-16	1.5638147E-16	3.6607663E-14	1.0380038E-13	3.9661122E-14	-8.1308810E-16	-3.4622228E-16	3.6269598E-14	1.0441482E-13	-4.3907457E-14	3.9041879E-16	-1.0586491E-16	3.6695073E-14	1.0377724E-13	3.6437589E-14	-8.1988109E-16	-9.3010749E-17	3.6334691E-14	1.0391144E-13
-4.7399282E-2	-4.3153920E-14	4.3821212E-16	-4.3055042E-17	3.6769504E-14	1.0372934E-13	3.5089590E-14	-9.6515910E-16	2.7471224E-16	3.6188297E-14	1.0404611E-13	-4.3865681E-14	3.8775503E-16	-1.0333341E-16	3.6693254E-14	1.0377470E-13	3.6434573E-14	-8.2025988E-16	-9.1641150E-17	3.6333607E-14	1.0390864E-13
-4.7252744E-2	-3.9994334E-14	5.6997255E-16	-4.8459824E-17	3.6986100E-14	1.0384531E-13	3.7751740E-14	-6.6014783E-16	-1.9209926E-16	3.6730760E-14	1.0369299E-13	-4.3826559E-14	3.8462676E-16	-1.0123209E-16	3.6691075E-14	1.0377215E-13	3.6429725E-14	-8.2051748E-16	-9.0644907E-17	3.6332486E-14	1.0390527E-13
-4.7106236E-2	-4.1467826E-14	4.4095484E-16	-6.3364073E-17	3.6775582E-14	1.0360301E-13	3.4623688E-14	-9.3041762E-16	8.3573790E-17	3.6354092E-14	1.0375809E-13	-4.3798007E-14	3.8102335E-16	-9.9330052E-17	3.6688155E-14	1.0376967E-13	3.6425375E-14	-8.2084057E-16	-8.9981488E-17	3.6330693E-14	1.0390233E-13
-4.6959728E-2	-4.2514579E-14	4.3893390E-16	7.1531780E-17	3.6682700E-14	1.0379921E-13	3.7506073E-14	-5.4608722E-16	1.8257031E-17	3.6127419E-14	1.0407015E-13	-4.3779094E-14	3.7705738E-16	-9.7718333E-17	3.6684770E-14	1.0376742E-13	3.6422203E-14	-8.2137748E-16	-8.9667272E-17	3.6328664E-14	1.0389972E-13
-4.6813190E-2	-4.3108143E-14	3.6714598E-16	-4.4486129E-18	3.6869037E-14	1.0355371E-13	3.4230011E-14	-8.4511315E-16	3.9655720E-17	3.6225007E-14	1.0364247E-13	-4.3765627E-14	3.7291573E-16	-9.6567414E-17	3.6681121E-14	1.0376547E-13	3.6420838E-14	-8.2232748E-16	-8.9865550E-17	3.6327105E-14	1.0389716E-13
-4.6666682E-2	-3.9149507E-14	4.4189238E-16	-1.6661828E-16	3.6698644E-14	1.0363256E-13	3.8293424E-14	-7.8020930E-16	-1.7745266E-16	3.6390223E-14	1.0410089E-13	-4.3759264E-14	3.6865203E-16	-9.5695559E-17	3.6677079E-14	1.0376405E-13	3.6420879E-14	-8.2354711E-16	-9.0340213E-17	3.6325885E-14	1.0389474E-13
-4.6520144E-2	-4.1717054E-14	2.2745228E-16	-1.2220659E-16	3.6806651E-14	1.0370281E-13	4.1019156E-14	-8.0406355E-16	2.9518270E-16	3.6267518E-14	1.0387069E-13	-4.3764675E-14	3.6438457E-16	-9.4747478E-17	3.6672678E-14	1.0376315E-13	3.6414837E-14	-8.2485032E-16	-9.1152279E-17	3.6324700E-14	1.0389218E-13
-4.6373636E-2	-4.2530344E-14	9.3057753E-17	1.9034371E-16	3.6572013E-14	1.0402069E-13	3.7346364E-14	-6.9895608E-16	-1.2859548E-16	3.6268203E-14	1.0350849E-13	-4.3779918E-14	3.6057949E-16	-9.3955892E-17	3.6668083E-14	1.0376224E-13	3.6396914E-14	-8.2636328E-16	-9.2605861E-17	3.6323612E-14	1.0388983E-13
-4.6227127E-2	-4.3525727E-14	5.4265685E-16	2.8343215E-18	3.6638668E-14	1.0360694E-13	3.8141856E-14	-7.3145456E-16	1.3437422E-17	3.6207416E-14	1.0381867E-13	-4.3799921E-14	3.5725494E-16	-9.3794168E-17	3.6663574E-14	1.0376104E-13	3.6370819E-14	-8.2824401E-16	-9.4476480E-17	3.6322809E-14	1.0388833E-13
-4.6080589E-2	-4.2196180E-14	9.7663144E-17	2.3410191E-16	3.6600954E-14	1.0381538E-13	3.7946036E-14	-8.9683732E-16	-1.7637232E-16	3.6186098E-14	1.0397531E-13	-4.3823310E-14	3.5408164E-16	-9.4428550E-17	3.6659264E-14	1.0375983E-13	3.6338703E-14	-8.3037610E-16	-9.6445779E-17	3.6322419E-14	1.0388726E-13
-4.5934081E-2	-4.6490511E-14	4.0251297E-16	-1.3452179E-16	3.6643384E-14	1.0356333E-13	3.7713081E-14	-8.9005259E-16	-1.5251958E-16	3.6250337E-14	1.0339451E-13	-4.3847569E-14	3.5118100E-16	-9.5769006E-17	3.6655103E-14	1.0375885E-13	3.6300264E-14	-8.3241554E-16	-9.8310237E-17	3.6322487E-14	1.0388656E-13
-4.5787543E-2	-4.7420787E-14	3.6424958E-16	-2.5530968E-16	3.6851432E-14	1.0385255E-13	3.5414600E-14	-7.7231479E-16	-2.8339991E-16	3.6274881E-14	1.0368543E-13	-4.3864706E-14	3.4841660E-16	-9.7201226E-17	3.6650831E-14	1.0375812E-13	3.6258282E-14	-8.3433682E-16	-9.9807368E-17	3.6322880E-14	1.0388695E-13
-4.5641035E-2	-4.0530936E-14	3.1383243E-16	-4.6002694E-17	3.6640263E-14	1.0390449E-13	3.7793956E-14	-8.6374274E-16	1.7245920E-16	3.6177001E-14	1.0387875E-13	-4.3875510E-14	3.4560159E-16	-9.8334563E-17	3.6646176E-14	1.0375725E-13	3.6215012E-14	-8.3629654E-16	-1.0115856E-16	3.6323582E-14	1.0388824E-13
-4.5494527E-2	-4.1378308E-14	3.2791557E-16	-1.9300419E-16	3.6411222E-14	1.0342011E-13	3.9191151E-14	-7.8225822E-16	-5.7591444E-17	3.6692393E-14	1.0381038E-13	-4.3891892E-14	3.4284844E-16	-9.9322594E-17	3.6641561E-14	1.0375632E-13	3.6166470E-14	-8.3831867E-16	-1.0291364E-16	3.6324256E-14	1.0388982E-13
-4.5347989E-2	-4.3941782E-14	4.9919977E-16	-1.1861790E-16	3.6796832E-14	1.0347420E-13	3.1547515E-14	-1.2475936E-15	-2.9050435E-16	3.6597261E-14	1.0373201E-13	-4.3916517E-14	3.3999895E-16	-1.0015904E-16	3.6637251E-14	1.0375619E-13	3.6114903E-14	-8.4002190E-16	-1.0484512E-16	3.6324080E-14	1.0389172E-13
-4.5201480E-2	-4.0063506E-14	2.4520016E-16	1.2686632E-16	3.6586138E-14	1.0398052E-13	3.5637888E-14	-9.1619795E-16	-3.4906903E-16	3.5949179E-14	1.0411128E-13	-4.3947410E-14	3.3694034E-16	-1.0109164E-16	3.6632901E-14	1.0375672E-13	3.6069797E-14	-8.4090112E-16	-1.0621479E-16	3.6323371E-14	1.0389380E-13
-4.5054942E-2	-4.4645213E-14	2.7314449E-16	-7.8945051E-18	3.6266539E-14	1.0382855E-13	3.6603770E-14	-7.9180116E-16	-1.7232884E-16	3.6141544E-14	1.0391753E-13	-4.3985296E-14	3.3396577E-16	-1.0254975E-16	3.6628842E-14	1.0375703E-13	3.6029492E-14	-8.4127794E-16	-1.0685675E-16	3.6323307E-14	1.0389560E-13
-4.4908434E-2	-4.4958527E-14	3.2973320E-16	-1.1844716E-16	3.6343111E-14	1.0382021E-13	3.3069833E-14	-6.8120661E-16	6.5934540E-17	3.6482725E-14	1.0394261E-13	-4.4024795E-14	3.3120341E-16	-1.0440610E-16	3.6625823E-14	1.0375691E-13	3.5991358E-14	-8.4183672E-16	-1.0730063E-16	3.6323819E-14	1.0389708E-13
-4.4761926E-2	-4.6697011E-14	3.1195893E-16	-8.1906723E-17	3.6565230E-14	1.0354503E-13	3.1071442E-14	-1.0155390E-15	1.6901954E-16	3.6527080E-14	1.0411560E-13	-4.4059191E-14	3.2852035E-16	-1.0635233E-16	3.6623780E-14	1.0375680E-13	3.5963264E-14	-8.4259089E-16	-1.0829592E-16	3.6323995E-14	1.0389824E-13
-4.4615388E-2	-4.5274894E-14	3.7968935E-16	-2.9114696E-16	3.6742250E-14	1.0374176E-13	3.3696970E-14	-7.9786253E-16	5.8297691E-17	3.6427228E-14	1.0362726E-13	-4.4086283E-14	3.2581826E-16	-1.0815226E-16	3.6622012E-14	1.0375706E-13	3.5949942E-14	-8.4320685E-16	-1.1017643E-16	3.6323510E-14	1.0389920E-13
-4.4468880E-2	-4.5102468E-14	-1.1074976E-17	-1.3295251E-16	3.6551521E-14	1.0380544E-13	3.7165803E-14	-7.8583916E-16	-8.2395653E-17	3.6627389E-14	1.0410305E-13	-4.4107435E-14	3.2335642E-16	-1.0959180E-16	3.6620131E-14	1.0375752E-13	3.5944694E-14	-8.4379882E-16	-1.1269351E-16	3.6322318E-14	1.0390027E-13
-4.4322342E-2	-4.5286085E-14	4.6526858E-16	-1.1523875E-16	3.6577624E-14	1.0385215E-13	3.3628306E-14	-8.2896870E-16	-3.9306471E-17	3.5987936E-14	1.0409938E-13	-4.4124304E-14	3.2135983E-16	-1.1080010E-16	3.6618312E-14	1.0375780E-13	3.5941543E-14	-8.4456543E-16	-1.1551211E-16	3.6320749E-14	1.0390103E-13
-4.4175833E-2	-4.3441294E-14	2.2643091E-16	-3.5269343E-16	3.6495516E-14	1.0368860E-13	3.4849517E-14	-8.1322622E-16	2.1219720E-16	3.6335050E-14	1.0381240E-13	-4.4138582E-14	3.1950117E-16	-1.1173857E-16	3.6616757E-14	1.0375792E-13	3.5942833E-14	-8.4545196E-16	-1.1883806E-16	3.6319523E-14	1.0390127E-13
-4.4029325E-2	-4.5070935E-14	3.2243786E-16	-2.1013430E-16	3.6554015E-14	1.0386101E-13	3.7135283E-14	-7.5816331E-16	-2.2380458E-16	3.6735700E-14	1.0397592E-13	-4.4152185E-14	3.1767955E-16	-1.1209991E-16	3.6615540E-14	1.0375798E-13	3.5947397E-14	-8.4650477E-16	-1.2279340E-16	3.6318181E-14	1.0390142E-13
-4.3882787E-2	-4.6924877E-14	1.6777622E-16	-6.1886374E-18	3.6492758E-14	1.0388026E-13	3.4261544E-14	-1.1651854E-15	-1.9489478E-16	3.6178464E-14	1.0387796E-13	-4.4161933E-14	3.1608691E-16	-1.1213428E-16	3.6614690E-14	1.0375778E-13	3.5952364E-14	-8.4745011E-16	-1.2680889E-16	3.6316134E-14	1.0390153E-13
-4.3736279E-2	-4.7182751E-14	4.5951146E-16	-5.1000777E-17	3.6988363E-14	1.0379263E-13	3.6643442E-14	-8.1094913E-16	-2.1223445E-16	3.6209374E-14	1.0373781E-13	-4.4162329E-14	3.1463944E-16	-1.1234168E-16	3.6613768E-14	1.0375721E-13	3.5958822E-14	-8.4789157E-16	-1.3050945E-16	3.6314051E-14	1.0390178E-13
-4.3589741E-2	-4.2618846E-14	3.8818768E-16	-3.9078302E-17	3.6864050E-14	1.0356063E-13	3.5276764E-14	-9.2500042E-16	-1.3034946E-16	3.6347126E-14	1.0407896E-13	-4.4155553E-14	3.1297799E-16	-1.1284772E-16	3.6611979E-14	1.0375664E-13	3.5966279E-14	-8.4801619E-16	-1.3398492E-16	3.6312275E-14	1.0390221E-13
-4.3443233E-2	-4.3298369E-14	1.3815859E-16	-1.4970856E-16	3.6605769E-14	1.0388481E-13	3.7177499E-14	-6.0714935E-16	-1.6072299E-16	3.6249375E-14	1.0413771E-13	-4.4149668E-14	3.1119583E-16	-1.1352432E-16	3.6609323E-14	1.0375628E-13	3.5973232E-14	-8.4826337E-16	-1.3736378E-16	3.6310595E-14	1.0390221E-13
-4.3296725E-2	-4.6887746E-14	4.9609068E-16	-8.9583918E-17	3.6558681E-14	1.0369766E-13	3.4065724E-14	-1.0720113E-15	-1.5368530E-16	3.6070414E-14	1.0372826E-13	-4.4144274E-14	3.0949687E-16	-1.1422664E-16	3.6606474E-14	1.0375594E-13	3.5980377E-14	-8.4869017E-16	-1.4068726E-16	3.6309240E-14	1.0390174E-13
-4.3150187E-2	-4.2076141E-14	4.8192840E-16	4.4054660E-17	3.6595909E-14	1.0342728E-13	3.4235096E-14	-7.9876435E-16	-1.3986291E-16	3.6610116E-14	1.0379306E-13	-4.4136336E-14	3.0742793E-16	-1.1509907E-16	3.6603733E-14	1.0375590E-13	3.5991850E-14	-8.4896360E-16	-1.4396606E-16	3.6308115E-14	1.0390150E-13
-4.3003678E-2	-4.5646700E-14	4.7863767E-17	6.2009012E-17	3.6384839E-14	1.0372126E-13	3.7121043E-14	-7.7751775E-16	-3.4413146E-16	3.6065264E-14	1.0396572E-13	-4.4128255E-14	3.0508404E-16	-1.1648650E-16	3.6601266E-14	1.0375660E-13	3.6007584E-14	-8.4918642E-16	-1.4704548E-16	3.6306871E-14	1.0390157E-13
-4.2857140E-2	-4.8084038E-14	5.9750863E-16	9.0355360E-17	3.6581730E-14	1.0348260E-13	3.4900888E-14	-8.0657971E-16	3.2889657E-17	3.6454916E-14	1.0376330E-13	-4.4115292E-14	3.0278482E-16	-1.1859003E-16	3.6599250E-14	1.0375797E-13	3.6023966E-14	-8.4964287E-16	-1.4992020E-16	3.6305655E-14	1.0390176E-13
-4.2710632E-2	-4.3972299E-14	1.0414670E-16	-1.2074907E-16	3.6594551E-14	1.0384331E-13	3.7074757E-14	-8.8263618E-16	-1.6616192E-16	3.6501977E-14	1.0357974E-13	-4.4093110E-14	3.0035127E-16	-1.2128309E-16	3.6597488E-14	1.0375984E-13	3.6040442E-14	-8.5022319E-16	-1.5294832E-16	3.6304191E-14	1.0390248E-13
-4.2564124E-2	-4.2184989E-14	1.9379893E-16	-3.7732529E-17	3.6313332E-14	1.0376603E-13	3.8793404E-14	-1.0949994E-15	-2.0554754E-16	3.6232380E-14	1.0366975E-13	-4.4069108E-14	2.9811719E-16	-1.2426902E-16	3.6596028E-14	1.0376181E-13	3.6053276E-14	-8.5054056E-16	-1.5608202E-16	3.6302257E-14	1.0390421E-13
-4.2417586E-2	-4.2361480E-14	3.9279618E-16	-1.0956079E-16	3.6636099E-14	1.0356780E-13	3.8143889E-14	-9.5211130E-16	-4.8444763E-16	3.6280952E-14	1.0384268E-13	-4.4050616E-14	2.9618754E-16	-1.2744406E-16	3.6595089E-14	1.0376389E-13	3.6057620E-14	-8.5024246E-16	-1.5878335E-16	3.6300285E-14	1.0390678E-13
-4.2271078E-2	-4.5237763E-14	2.2523416E-16	-1.3924981E-16	3.6887255E-14	1.0354018E-13	3.4433970E-14	-5.8068275E-16	-2.0504309E-16	3.6670211E-14	1.0389359E-13	-4.4036135E-14	2.9423826E-16	-1.3073149E-16	3.6594059E-14	1.0376656E-13	3.6056736E-14	-8.4976749E-16	-1.6074883E-16	3.6298052E-14	1.0390973E-13
-4.2124540E-2	-4.3592866E-14	1.2298736E-16	-1.7156360E-16	3.6910301E-14	1.0384858E-13	3.2763133E-14	-5.6507220E-16	-7.9193465E-17	3.6300552E-14	1.0404192E-13	-4.4021370E-14	2.9249726E-16	-1.3398264E-16	3.6592094E-14	1.0376981E-13	3.6060256E-14	-8.5000476E-16	-1.6238733E-16	3.6295098E-14	1.0391264E-13
-4.1978031E-2	-4.3813609E-14	1.1438504E-16	-4.7504281E-16	3.6631190E-14	1.0387936E-13	4.0835540E-14	-8.6007487E-16	-1.0265193E-16	3.6363477E-14	1.0402924E-13	-4.4006455E-14	2.9133396E-16	-1.3681710E-16	3.6589167E-14	1.0377302E-13	3.6067181E-14	-8.5106170E-16	-1.6420722E-16	3.6291692E-14	1.0391520E-13
-4.1831523E-2	-4.6634449E-14	3.5398174E-16	-7.6654066E-17	3.6912906E-14	1.0365852E-13	3.3931954E-14	-6.7730591E-16	-1.8892190E-16	3.6323653E-14	1.0394729E-13	-4.3989731E-14	2.9062505E-16	-1.3900797E-16	3.6585525E-14	1.0377604E-13	3.6070054E-14	-8.5255534E-16	-1.6620843E-16	3.6288108E-14	1.0391738E-13
-4.1684985E-2	-4.1252168E-14	3.2080494E-16	-1.5445983E-17	3.6419344E-14	1.0377934E-13	3.3828704E-14	-9.1766935E-16	-4.5111714E-17	3.6130197E-14	1.0418465E-13	-4.3970659E-14	2.8993525E-16	-1.4111206E-16	3.6581351E-14	1.0377921E-13	3.6074662E-14	-8.5432368E-16	-1.6834727E-16	3.6284533E-14	1.0391912E-13
-4.1538477E-2	-4.1512583E-14	3.8350311E-16	-9.3122941E-17	3.6825449E-14	1.0371267E-13	4.1897553E-14	-8.1340320E-16	-2.5657935E-17	3.6145678E-14	1.0368442E-13	-4.3956761E-14	2.8902861E-16	-1.4357579E-16	3.6576929E-14	1.0378255E-13	3.6080070E-14	-8.5618223E-16	-1.7085049E-16	3.6281362E-14	1.0392054E-13
-4.1391939E-2	-4.0944448E-14	8.3448058E-17	-1.6083010E-16	3.6469888E-14	1.0357675E-13	3.3591683E-14	-8.6603841E-16	-3.6325926E-16	3.6468831E-14	1.0404146E-13	-4.3953346E-14	2.8810698E-16	-1.4624888E-16	3.6572277E-14	1.0378624E-13	3.6078660E-14	-8.5805480E-16	-1.7357487E-16	3.6278425E-14	1.0392205E-13
-4.1245431E-2	-4.6096834E-14	2.2131330E-16	-1.2148017E-16	3.6865371E-14	1.0375861E-13	3.3506743E-14	-8.8643904E-16	-3.2994898E-16	3.6217973E-14	1.0400975E-13	-4.3956172E-14	2.8756173E-16	-1.4897015E-16	3.6567286E-14	1.0379044E-13	3.6078962E-14	-8.5992770E-16	-1.7591585E-16	3.6275301E-14	1.0392348E-13
-4.1098922E-2	-4.4976328E-14	2.3668478E-16	1.4420017E-18	3.6610265E-14	1.0364878E-13	3.4518910E-14	-1.0995878E-15	-4.6069270E-16	3.6199322E-14	1.0362072E-13	-4.3956738E-14	2.8739955E-16	-1.5188274E-16	3.6561760E-14	1.0379506E-13	3.6088347E-14	-8.6150519E-16	-1.7748555E-16	3.6272173E-14	1.0392491E-13
-4.0952384E-2	-4.2295869E-14	3.1654103E-16	-1.9290485E-16	3.6329487E-14	1.0369135E-13	3.5059073E-14	-9.3921247E-16	-4.9662934E-16	3.6612803E-14	1.0389918E-13	-4.3954810E-14	2.8737417E-16	-1.5508797E-16	3.6556072E-14	1.0380011E-13	3.6104407E-14	-8.6251052E-16	-1.7802907E-16	3.6268907E-14	1.0392688E-13
-4.0805876E-2	-4.9144523E-14	-2.3034736E-18	-2.9243373E-16	3.6451873E-14	1.0383628E-13	3.5262524E-14	-1.3065634E-15	-2.7533155E-16	3.6371673E-14	1.0408387E-13	-4.3950026E-14	2.8762759E-16	-1.5823741E-16	3.6550878E-14	1.0380549E-13	3.6124932E-14	-8.6269077E-16	-1.7756704E-16	3.6264930E-14	1.0392907E-13
-4.0659338E-2	-4.4000275E-14	-7.6610590E-17	-4.4567512E-16	3.6548740E-14	1.0417567E-13	3.2564768E-14	-8.3382087E-16	-3.3992965E-16	3.6194453E-14	1.0335510E-13	-4.3936554E-14	2.8878575E-16	-1.6080309E-16	3.6546100E-14	1.0381055E-13	3.6151735E-14	-8.6194639E-16	-1.7643579E-16	3.6260464E-14	1.0393153E-13
-4.0512830E-2	-4.0859507E-14	-2.2900137E-16	4.5237439E-17	3.6653345E-14	1.0397343E-13	3.6957264E-14	-6.8462301E-16	-4.0777029E-16	3.6366506E-14	1.0381521E-13	-4.3920850E-14	2.9146602E-16	-1.6287909E-16	3.6541303E-14	1.0381470E-13	3.6185715E-14	-8.6099332E-16	-1.7465481E-16	3.6255917E-14	1.0393511E-13
-4.0366322E-2	-4.3380769E-14	2.9396578E-16	-2.3794670E-16	3.6558369E-14	1.0422149E-13	3.6947093E-14	-9.8751548E-16	-6.0608146E-16	3.5930467E-14	1.0426074E-13	-4.3911655E-14	2.9553673E-16	-1.6501278E-16	3.6536261E-14	1.0381779E-13	3.6220996E-14	-8.6029076E-16	-1.7182303E-16	3.6251533E-14	1.0393917E-13
-4.0219784E-2	-4.2483551E-14	3.7105443E-16	-3.1493294E-16	3.6338672E-14	1.0401348E-13	3.5226410E-14	-1.0170244E-15	-2.9095606E-16	3.5901349E-14	1.0375263E-13	-4.3907938E-14	3.0005446E-16	-1.6706192E-16	3.6531257E-14	1.0381972E-13	3.6255094E-14	-8.5935537E-16	-1.6778162E-16	3.6248016E-14	1.0394290E-13
-4.0073276E-2	-4.7318045E-14	3.1497021E-16	-5.3946396E-16	3.6205922E-14	1.0374102E-13	3.4188811E-14	-8.7801058E-16	-4.2026397E-16	3.6509844E-14	1.0408670E-13	-4.3904188E-14	3.0442309E-16	-1.6838046E-16	3.6526927E-14	1.0382095E-13	3.6292587E-14	-8.5796311E-16	-1.6281377E-16	3.6245238E-14	1.0394656E-13
-3.9926738E-2	-4.7631868E-14	1.3164401E-16	-3.8689003E-16	3.6298174E-14	1.0392417E-13	3.5914580E-14	-1.0064927E-15	3.1050296E-17	3.6370626E-14	1.0441724E-13	-4.3891408E-14	3.0887578E-16	-1.6860442E-16	3.6523644E-14	1.0382205E-13	3.6335667E-14	-8.5622712E-16	-1.5740188E-16	3.6242155E-14	1.0394966E-13
-3.9780229E-2	-4.7575920E-14	2.5608887E-16	-4.3643018E-16	3.6466218E-14	1.0383961E-13	3.5413075E-14	-7.9145192E-16	-1.6265394E-16	3.6237906E-14	1.0380743E-13	-4.3864201E-14	3.1372507E-16	-1.6776538E-16	3.6521181E-14	1.0382300E-13	3.6382613E-14	-8.5423654E-16	-1.5209754E-16	3.6238556E-14	1.0395185E-13
-3.9633721E-2	-4.7530143E-14	3.8123847E-16	-4.6312500E-16	3.6468268E-14	1.0394279E-13	3.5222340E-14	-7.7945491E-16	-1.0175321E-16	3.5792492E-14	1.0410748E-13	-4.3822310E-14	3.1880155E-16	-1.6588655E-16	3.6519094E-14	1.0382372E-13	3.6433086E-14	-8.5229350E-16	-1.4700314E-16	3.6235270E-14	1.0395370E-13
-3.9487183E-2	-3.8855519E-14	2.7506768E-16	-8.7367372E-17	3.6434282E-14	1.0381361E-13	3.7403840E-14	-1.1602215E-15	-2.5200347E-16	3.6074273E-14	1.0428210E-13	-4.3774283E-14	3.2385982E-16	-1.6323018E-16	3.6517247E-14	1.0382418E-13	3.6486002E-14	-8.5025019E-16	-1.4187895E-16	3.6233017E-14	1.0395507E-13
-3.9340675E-2	-4.4116752E-14	1.0521461E-16	-3.2203272E-16	3.6310039E-14	1.0421777E-13	3.9224212E-14	-7.2055033E-16	-4.0106632E-16	3.6346197E-14	1.0414372E-13	-4.3731932E-14	3.2917400E-16	-1.6027035E-16	3.6515817E-14	1.0382416E-13	3.6535645E-14	-8.4779221E-16	-1.3632045E-16	3.6231397E-14	1.0395546E-13
-3.9194137E-2	-4.2759226E-14	3.3457142E-16	-2.8239409E-16	3.6713996E-14	1.0374746E-13	3.3832773E-14	-6.2558333E-16	-1.2867774E-16	3.6173653E-14	1.0398471E-13	-4.3694601E-14	3.3497914E-16	-1.5694202E-16	3.6514676E-14	1.0382345E-13	3.6581788E-14	-8.4549664E-16	-1.3013170E-16	3.6229768E-14	1.0395512E-13
