#Country=Germany
#Region=WESTERN EUROPE
#Population=82422299
#Area (sq. mi.)=357021
#Pop. Density (per sq. mi.)=230,9
#Coastline (coast/area ratio)=0,67
#Net migration=2,18
#Infant mortality (per 1000 births)=4,16
#GDP ($ per capita)=27600
#Literacy (%)=99,0
#Phones (per 1000)=667,9
#Arable (%)=33,85
#Crops (%)=0,59
#Other (%)=65,56
#Climate=3
#Birthrate=8,25
#Deathrate=10,62
#Agriculture=0,009
#Industry=0,296
#Service=0,695
indicator	year	value
Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)	1997	12.83
Annual freshwater withdrawals, industry (% of total freshwater withdrawal)	1997	83.63
Annual freshwater withdrawals, total (% of internal resources)	1997	42.242990654205606
Annual freshwater withdrawals, total (billion cubic meters)	1997	45.2
Arable land (% of land area)	1997	33.8977223893425
Arable land (hectares per person)	1997	0.144231523484109
Arable land (hectares)	1997	11832000.0
Armed forces personnel (% of total labor force)	1997	0.859533397924218
Armed forces personnel, total	1997	347100.0
Arms exports (SIPRI trend indicator values)	1997	955000000.0
Arms imports (SIPRI trend indicator values)	1997	61000000.0
Average precipitation in depth (mm per year)	1997	700.0
Binding coverage, all products (%)	1997	100.0
Binding coverage, manufactured products (%)	1997	100.0
Binding coverage, primary products (%)	1997	100.0
Birth rate, crude (per 1,000 people)	1997	9.9
Bound rate, simple mean, all products (%)	1997	5.5
Bound rate, simple mean, manufactured products (%)	1997	4.08
Bound rate, simple mean, primary products (%)	1997	10.59
Cash surplus/deficit (% of GDP)	1997	-1.4910309136846798
Cash surplus/deficit (current LCU)	1997	-29329920000.0
Central government debt, total (% of GDP)	1997	37.8070144223193
Central government debt, total (current LCU)	1997	743698000000.0
Cereal production (metric tons)	1997	45485770.0
Cereal yield (kg per hectare)	1997	6474.954
Changes in inventories (constant LCU)	1997	5765000000.0
Changes in inventories (current LCU)	1997	5765000000.0
Changes in inventories (current US$)	1997	6502368599.14279
CO2 emissions (kg per 2005 US$ of GDP)	1997	0.331986210808589
CO2 emissions (kg per 2011 PPP $ of GDP)	1997	0.30373219893981607
CO2 emissions (kg per PPP $ of GDP)	1997	0.434301063069509
CO2 emissions (kt)	1997	862276.715
CO2 emissions (metric tons per capita)	1997	10.5111125988271
CO2 emissions from electricity and heat production, total (% of total fuel combustion)	1997	42.2134697790457
CO2 emissions from gaseous fuel consumption (% of total)	1997	19.1103361755513
CO2 emissions from gaseous fuel consumption (kt)	1997	164783.979
CO2 emissions from liquid fuel consumption (% of total)	1997	39.5368814986498
CO2 emissions from liquid fuel consumption (kt)	1997	340917.323
CO2 emissions from manufacturing industries and construction (% of total fuel combustion)	1997	15.139930006121599
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)	1997	2.11021148315411
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion)	1997	21.083634599614197
CO2 emissions from solid fuel consumption (% of total)	1997	38.979353165068396
CO2 emissions from solid fuel consumption (kt)	1997	336109.886
CO2 emissions from transport (% of total fuel combustion)	1997	19.453909146559802
CO2 intensity (kg per kg of oil equivalent energy use)	1997	2.50171828413514
Coal rents (% of GDP)	1997	0.0
Combustible renewables and waste (% of total energy)	1997	2.0263429548241203
Compensation of employees (% of expense)	1997	5.80153665841907
Compensation of employees (current LCU)	1997	35640000000.0
Completeness of death registration with cause-of-death information (%)	1997	99.6
Consumer price index (2010 = 100)	1997	83.19925966052729
Contributing family workers, female (% of females employed)	1997	1.79999995231628
Contributing family workers, male (% of males employed)	1997	0.400000005960464
Contributing family workers, total (% of total employed)	1997	1.0
Crop production index (2004-2006 = 100)	1997	91.6
Death rate, crude (per 1,000 people)	1997	10.5
DEC alternative conversion factor (LCU per US$)	1997	0.8866
Deposit interest rate (%)	1997	2.6933333333333302
Discrepancy in expenditure estimate of GDP (constant LCU)	1997	-14727330000.0
Discrepancy in expenditure estimate of GDP (current LCU)	1997	0.0
Electric power consumption (kWh per capita)	1997	6427.798768402729
Electric power transmission and distribution losses (% of output)	1997	4.00027761948597
Electricity production from coal sources (% of total)	1997	53.407231257031796
Electricity production from hydroelectric sources (% of total)	1997	3.07901927263695
Electricity production from natural gas sources (% of total)	1997	9.08254065664314
Electricity production from nuclear sources (% of total)	1997	31.109455135229897
Electricity production from oil sources (% of total)	1997	1.25403644121042
Electricity production from oil, gas and coal sources (% of total)	1997	63.743808354885395
Electricity production from renewable sources, excluding hydroelectric (% of total)	1997	1.0419862943643199
Electricity production from renewable sources, excluding hydroelectric (kWh)	1997	5705000000.0
Employers, female (% of employment)	1997	2.5999999046325697
Employers, male (% of employment)	1997	7.0
Employers, total (% of employment)	1997	5.09999990463257
Employment in agriculture (% of total employment)	1997	2.9000000953674303
Employment in agriculture, female (% of female employment)	1997	2.5999999046325697
Employment in agriculture, male (% of male employment)	1997	3.20000004768372
Employment in industry (% of total employment)	1997	34.7000007629395
Employment in industry, female (% of female employment)	1997	18.8999996185303
Employment in industry, male (% of male employment)	1997	46.5
Employment in services (% of total employment)	1997	62.4000015258789
Employment in services, female (% of female employment)	1997	78.5
Employment in services, male (% of male employment)	1997	50.2999992370605
Employment to population ratio, 15+, female (%) (modeled ILO estimate)	1997	43.2999992370605
Employment to population ratio, 15+, female (%) (national estimate)	1997	43.0999984741211
Employment to population ratio, 15+, male (%) (modeled ILO estimate)	1997	62.7999992370605
Employment to population ratio, 15+, male (%) (national estimate)	1997	61.5
Employment to population ratio, 15+, total (%) (modeled ILO estimate)	1997	52.7000007629395
Employment to population ratio, 15+, total (%) (national estimate)	1997	52.0
Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)	1997	42.7999992370605
Employment to population ratio, ages 15-24, female (%) (national estimate)	1997	41.9000015258789
Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)	1997	49.9000015258789
Employment to population ratio, ages 15-24, male (%) (national estimate)	1997	46.7999992370605
Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)	1997	46.5
Employment to population ratio, ages 15-24, total (%) (national estimate)	1997	44.4000015258789
Energy imports, net (% of energy use)	1997	58.3877792830239
Energy intensity level of primary energy (MJ/$2011 PPP GDP)	1997	5.23411166081843
Energy use (kg of oil equivalent per capita)	1997	4201.55725186336
Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)	1997	121.40943321474701
Enrolment in primary education, both sexes (number)	1997	3859490.0
Enrolment in secondary education, both sexes (number)	1997	8382335.0
Enrolment in secondary general, both sexes (number)	1997	6061870.0
Enrolment in secondary vocational, both sexes (number)	1997	2320465.0
Expense (% of GDP)	1997	31.2298878038117
Expense (current LCU)	1997	614320000000.0
Export value index (2000 = 100)	1997	93.18230518719999
Exports as a capacity to import (constant LCU)	1997	519996935697.83795
Exports of goods and services (% of GDP)	1997	25.391974947765497
Exports of goods and services (annual % growth)	1997	12.2681892016125
Exports of goods and services (constant 2005 US$)	1997	626453482092.516
Exports of goods and services (constant LCU)	1997	514738140000.0
Exports of goods and services (current LCU)	1997	499483000000.0
Exports of goods and services (current US$)	1997	563369050304.5339
External balance on goods and services (% of GDP)	1997	1.18291486408858
External balance on goods and services (constant LCU)	1997	23447209900.0
External balance on goods and services (current LCU)	1997	23269000000.0
External balance on goods and services (current US$)	1997	26245206406.4967
External resources for health (% of total expenditure on health)	1997	0.0
Female legislators, senior officials and managers (% of total)	1997	26.627547858898897
Fertility rate, total (births per woman)	1997	1.35
Final consumption expenditure (constant 2005 US$)	1997	2018451386865.19
Final consumption expenditure (constant LCU)	1997	1719658230000.0
Final consumption expenditure (current LCU)	1997	1495661000000.0
Final consumption expenditure (current US$)	1997	1686962553575.46
Final consumption expenditure, etc. (% of GDP)	1997	76.0341926398894
Final consumption expenditure, etc. (annual % growth)	1997	0.9580986184464281
Final consumption expenditure, etc. (constant 2005 US$)	1997	2004343533366.85
Final consumption expenditure, etc. (constant LCU)	1997	1704930900000.0
Final consumption expenditure, etc. (current LCU)	1997	1495661000000.0
Final consumption expenditure, etc. (current US$)	1997	1686962553575.46
Fixed telephone subscriptions	1997	45200000.0
Fixed telephone subscriptions (per 100 people)	1997	54.1377681875144
Food exports (% of merchandise exports)	1997	4.89400209288301
Food imports (% of merchandise imports)	1997	9.245906496447821
Food production index (2004-2006 = 100)	1997	95.72
Foreign direct investment, net inflows (% of GDP)	1997	0.5767551690649511
Foreign direct investment, net inflows (BoP, current US$)	1997	12796405656.6205
Forest area (% of land area)	1997	32.4818793869073
Forest area (sq. km)	1997	109755.0
Forest rents (% of GDP)	1997	0.0661196273905003
Fossil fuel energy consumption (% of total)	1997	84.6353259234071
Fuel exports (% of merchandise exports)	1997	1.26129007113555
Fuel imports (% of merchandise imports)	1997	7.50892266340466
GDP (constant LCU)	1997	2202597220000.0
GDP (current LCU)	1997	1967090000000.0
GDP at market prices (constant 2005 US$)	1997	2597326897704.07
GDP at market prices (current US$)	1997	2218689375140.99
GDP deflator (base year varies by country)	1997	89.3077491489797
GDP growth (annual %)	1997	1.84920066980847
GDP per capita (constant 2005 US$)	1997	31661.2927182312
GDP per capita (constant LCU)	1997	26849.556513054704
GDP per capita (current LCU)	1997	23978.734578292402
GDP per capita (current US$)	1997	27045.719127331802
GDP per capita growth (annual %)	1997	1.7002907261415703
GDP per capita, PPP (constant 2011 international $)	1997	34606.5140130563
GDP per capita, PPP (current international $)	1997	24202.3644255848
GDP per person employed (constant 1990 PPP $)	1997	37804.0
GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)	1997	8.23659227723449
GDP per unit of energy use (PPP $ per kg of oil equivalent)	1997	5.7603319376051
GDP, PPP (constant 2011 international $)	1997	2838937452169.36
GDP, PPP (current international $)	1997	1985435423311.4
General government final consumption expenditure (% of GDP)	1997	19.0345129099329
General government final consumption expenditure (annual % growth)	1997	0.844334517772168
General government final consumption expenditure (constant 2005 US$)	1997	493025592375.909
General government final consumption expenditure (constant LCU)	1997	418348930000.0
General government final consumption expenditure (current LCU)	1997	374426000000.0
General government final consumption expenditure (current US$)	1997	422316715542.52203
GHG net emissions/removals by LUCF (Mt of CO2 equivalent)	1997	-32.1842620954125
GNI (constant 2005 US$)	1997	2589472213696.03
GNI (constant LCU)	1997	2196034488994.06
GNI (current LCU)	1997	1961248000000.0
GNI (current US$)	1997	2212100157906.61
GNI growth (annual %)	1997	1.64009819319017
GNI per capita (constant 2005 US$)	1997	31565.5444896168
GNI per capita (constant LCU)	1997	26769.557130769103
GNI per capita (current LCU)	1997	23907.5208730698
GNI per capita growth (annual %)	1997	1.4914939705089099
GNI per capita, Atlas method (current US$)	1997	30200.0
GNI per capita, PPP (constant 2011 international $)	1997	34512.254296399
GNI per capita, PPP (current international $)	1997	24130.0
GNI, Atlas method (current US$)	1997	2477509933353.32
GNI, PPP (constant 2011 international $)	1997	2831204877898.86
GNI, PPP (current international $)	1997	1979538939803.79
Goods and services expense (% of expense)	1997	3.65444719364501
Goods and services expense (current LCU)	1997	22450000000.0
Grants and other revenue (% of revenue)	1997	4.65640082235055
Grants and other revenue (current LCU)	1997	27150080000.0
Gross capital formation (% of GDP)	1997	22.782892496022
Gross capital formation (annual % growth)	1997	1.88597856569621
Gross capital formation (constant 2005 US$)	1997	557099814255.727
Gross capital formation (constant LCU)	1997	478700450000.0
Gross capital formation (current LCU)	1997	448160000000.0
Gross capital formation (current US$)	1997	505481615159.034
Gross domestic income (constant 2005 US$)	1997	1782800000000.0
Gross domestic income (constant LCU)	1997	2207856015697.84
Gross domestic savings (% of GDP)	1997	23.965807360110603
Gross domestic savings (constant LCU)	1997	419721084863.52203
Gross domestic savings (current LCU)	1997	471429000000.0
Gross domestic savings (current US$)	1997	531726821565.531
Gross enrolment ratio, pre-primary, both sexes (%)	1997	88.78621
Gross enrolment ratio, pre-primary, female (%)	1997	88.48476
Gross enrolment ratio, pre-primary, male (%)	1997	89.07155
Gross enrolment ratio, primary and secondary, gender parity index (GPI)	1997	0.9817
Gross enrolment ratio, primary, both sexes (%)	1997	102.30012
Gross enrolment ratio, primary, female (%)	1997	102.02778
Gross enrolment ratio, primary, gender parity index (GPI)	1997	0.99483
Gross enrolment ratio, primary, male (%)	1997	102.55818
Gross enrolment ratio, secondary, both sexes (%)	1997	100.72251
Gross enrolment ratio, secondary, female (%)	1997	99.45535
Gross enrolment ratio, secondary, gender parity index (GPI)	1997	0.97573
Gross enrolment ratio, secondary, male (%)	1997	101.92906
Gross enrolment ratio, tertiary, both sexes (%)	1997	46.36132
Gross enrolment ratio, tertiary, female (%)	1997	43.54193
Gross enrolment ratio, tertiary, gender parity index (GPI)	1997	0.88789
Gross enrolment ratio, tertiary, male (%)	1997	49.03967
Gross fixed capital formation (% of GDP)	1997	22.489819987900898
Gross fixed capital formation (annual % growth)	1997	0.782800907904729
Gross fixed capital formation (constant 2005 US$)	1997	536903148240.22205
Gross fixed capital formation (constant LCU)	1997	458374530000.0
Gross fixed capital formation (current LCU)	1997	442395000000.0
Gross fixed capital formation (current US$)	1997	498979246559.892
Gross intake ratio to Grade 1 of primary education, both sexes (%)	1997	103.39893
Gross intake ratio to Grade 1 of primary education, female (%)	1997	103.08701
Gross intake ratio to Grade 1 of primary education, male (%)	1997	103.69412
Gross national expenditure (% of GDP)	1997	98.81708513591141
Gross national expenditure (constant 2005 US$)	1997	2568112829295.15
Gross national expenditure (constant LCU)	1997	2183631350000.0
Gross national expenditure (current LCU)	1997	1943821000000.0
Gross national expenditure (current US$)	1997	2192444168734.49
Gross national expenditure deflator (base year varies by country)	1997	89.0178188731353
Gross savings (% of GDP)	1997	22.2973020822544
Gross savings (% of GNI)	1997	22.363719403656102
Gross savings (current LCU)	1997	438607999529.818
Gross savings (current US$)	1997	494707872242.068
Gross value added at factor cost (constant 2005 US$)	1997	2318054836898.53
Gross value added at factor cost (constant LCU)	1997	1948134270000.0
Gross value added at factor cost (current LCU)	1997	1785042000000.0
Gross value added at factor cost (current US$)	1997	2013356643356.64
Health expenditure per capita (current US$)	1997	2700.53141284
Health expenditure per capita, PPP (constant 2011 international $)	1997	2417.7287203
Health expenditure, private (% of GDP)	1997	1.98692878849511
Health expenditure, public (% of GDP)	1997	8.27988079150489
Health expenditure, public (% of government expenditure)	1997	17.16948197
Health expenditure, public (% of total health expenditure)	1997	80.64706691
Health expenditure, total (% of GDP)	1997	10.26680958
High-technology exports (% of manufactured exports)	1997	14.647276845081501
High-technology exports (current US$)	1997	64074551162.0
Hospital beds (per 1,000 people)	1997	9.3999996185
Household final consumption expenditure (annual % growth)	1997	0.784226013430157
Household final consumption expenditure (constant 2005 US$)	1997	1525544610793.94
Household final consumption expenditure (constant LCU)	1997	1301068090000.0
Household final consumption expenditure (current LCU)	1997	1121235000000.0
Household final consumption expenditure (current US$)	1997	1264645838032.93
Household final consumption expenditure per capita (constant 2005 US$)	1997	18596.3170518748
Household final consumption expenditure per capita growth (annual %)	1997	0.6368731297602471
Household final consumption expenditure, etc. (% of GDP)	1997	56.9996797299564
Household final consumption expenditure, etc. (annual % growth)	1997	0.995145822361152
Household final consumption expenditure, etc. (constant 2005 US$)	1997	1511346925608.69
Household final consumption expenditure, etc. (constant LCU)	1997	1286581970000.0
Household final consumption expenditure, etc. (current LCU)	1997	1121235000000.0
Household final consumption expenditure, etc. (current US$)	1997	1264645838032.93
Household final consumption expenditure, PPP (constant 2011 international $)	1997	1615031693441.68
Household final consumption expenditure, PPP (current international $)	1997	1158802208807.32
Immunization, DPT (% of children ages 12-23 months)	1997	87.0
Immunization, measles (% of children ages 12-23 months)	1997	91.0
Import value index (2000 = 100)	1997	89.8760612406
Imports of goods and services (% of GDP)	1997	24.209060083676896
Imports of goods and services (annual % growth)	1997	9.087086288618929
Imports of goods and services (constant 2005 US$)	1997	597239413683.602
Imports of goods and services (constant LCU)	1997	495772270000.0
Imports of goods and services (current LCU)	1997	476214000000.0
Imports of goods and services (current US$)	1997	537123843898.03705
Improved sanitation facilities (% of population with access)	1997	99.2
Improved sanitation facilities, rural (% of rural population with access)	1997	98.9
Improved sanitation facilities, urban (% of urban population with access)	1997	99.3
Improved water source (% of population with access)	1997	100.0
Improved water source, rural (% of rural population with access)	1997	100.0
Improved water source, urban (% of urban population with access)	1997	100.0
Incidence of tuberculosis (per 100,000 people)	1997	16.0
Industry, value added (% of GDP)	1997	31.5225636147497
Industry, value added (annual % growth)	1997	2.01992950724161
Industry, value added (constant 2005 US$)	1997	719666810039.952
Industry, value added (constant LCU)	1997	620466460000.0
Industry, value added (current LCU)	1997	562691000000.0
Industry, value added (current US$)	1997	634661628693.8871
Inflation, consumer prices (annual %)	1997	1.88019239177962
Inflation, GDP deflator (annual %)	1997	0.262417487917716
Intentional homicides (per 100,000 people)	1997	1.5365737531897399
Interest payments (% of expense)	1997	6.98658679515562
Interest payments (% of revenue)	1997	7.36103625828305
Interest payments (current LCU)	1997	42920000000.0
Interest rate spread (lending rate minus deposit rate, %)	1997	6.43583333333333
International tourism, expenditures (current US$)	1997	59000000000.0
International tourism, expenditures for passenger transport items (current US$)	1997	5333000000.0
International tourism, expenditures for travel items (current US$)	1997	53667000000.0
International tourism, number of arrivals	1997	15837000.0
International tourism, number of departures	1997	55800000.0
International tourism, receipts (current US$)	1997	24501000000.0
International tourism, receipts for passenger transport items (current US$)	1997	6799000000.0
International tourism, receipts for travel items (current US$)	1997	17702000000.0
Internet users (per 100 people)	1997	6.711087476694679
Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)	1997	47.4000015258789
Labor force participation rate for ages 15-24, female (%) (national estimate)	1997	46.0999984741211
Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)	1997	55.9000015258789
Labor force participation rate for ages 15-24, male (%) (national estimate)	1997	53.2000007629395
Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)	1997	51.7999992370605
Labor force participation rate for ages 15-24, total (%) (national estimate)	1997	49.7000007629395
Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)	1997	48.5
Labor force participation rate, female (% of female population ages 15+) (national estimate)	1997	48.2000007629395
Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)	1997	62.2999992370605
Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	1997	69.1999969482422
Labor force participation rate, male (% of male population ages 15+) (national estimate)	1997	67.90000152587889
Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)	1997	79.9000015258789
Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)	1997	58.5
Labor force participation rate, total (% of total population ages 15+) (national estimate)	1997	57.7000007629395
Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)	1997	71.1999969482422
Labor force with primary education (% of total)	1997	17.3999996185303
Labor force with primary education, female (% of female labor force)	1997	19.7999992370605
Labor force with primary education, male (% of male labor force)	1997	15.6000003814697
Labor force with secondary education (% of total)	1997	55.9000015258789
Labor force with secondary education, female (% of female labor force)	1997	57.7999992370605
Labor force with secondary education, male (% of male labor force)	1997	54.2999992370605
Labor force with tertiary education (% of total)	1997	23.0
Labor force with tertiary education, female (% of female labor force)	1997	18.7000007629395
Labor force with tertiary education, male (% of male labor force)	1997	26.399999618530302
Labor force, female (% of total labor force)	1997	42.823558545033606
Labor force, total	1997	40382375.0
Land area (sq. km)	1997	349050.0
Land under cereal production (hectares)	1997	7024879.0
Lending interest rate (%)	1997	9.129166666666661
Life expectancy at birth, female (years)	1997	80.3
Life expectancy at birth, male (years)	1997	74.0
Life expectancy at birth, total (years)	1997	77.0731707317073
Lifetime risk of maternal death (%)	1997	0.0120143603695148
Lifetime risk of maternal death (1 in: rate varies by country)	1997	8300.0
Listed domestic companies, total	1997	700.0
Livestock production index (2004-2006 = 100)	1997	97.0
Long-term unemployment (% of total unemployment)	1997	49.2000007629395
Long-term unemployment, female (% of female unemployment)	1997	52.7999992370605
Long-term unemployment, male (% of male unemployment)	1997	46.0999984741211
Lower secondary completion rate, both sexes (%)	1997	74.55371
Lower secondary completion rate, female (%)	1997	79.59921
Lower secondary completion rate, male (%)	1997	69.7435
Manufactures exports (% of merchandise exports)	1997	85.4789589521256
Manufactures imports (% of merchandise imports)	1997	69.03740162735251
Manufacturing, value added (% of GDP)	1997	22.367708995082502
Manufacturing, value added (annual % growth)	1997	4.02196056528091
Manufacturing, value added (constant 2005 US$)	1997	502132830102.47
Manufacturing, value added (constant LCU)	1997	419713070000.0
Manufacturing, value added (current LCU)	1997	399273000000.0
Manufacturing, value added (current US$)	1997	450341755019.174
Marine protected areas (% of territorial waters)	1997	36.0370816366419
Market capitalization of listed domestic companies (% of GDP)	1997	37.1946050333233
Market capitalization of listed domestic companies (current US$)	1997	825232750000.0
Maternal mortality ratio (modeled estimate, per 100,000 live births)	1997	9.0
Merchandise exports (current US$)	1997	512891000000.0
Merchandise exports by the reporting economy (current US$)	1997	511491000000.0
Merchandise exports by the reporting economy, residual (% of total merchandise exports)	1997	6.285801113346991
Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	1997	3.1826527001394203
Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	1997	2.84969031302428
Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	1997	2.01286008290807
Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	1997	1.46900102782786
Merchandise exports to developing economies in South Asia (% of total merchandise exports)	1997	0.712747373168247
Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	1997	1.10072003079779
Merchandise exports to developing economies outside region (% of total merchandise exports)	1997	11.327671527865698
Merchandise exports to economies in the Arab World (% of total merchandise exports)	1997	2.1222542223382197
Merchandise exports to high-income economies (% of total merchandise exports)	1997	82.3865273587873
Merchandise imports (current US$)	1997	445731000000.0
Merchandise imports by the reporting economy (current US$)	1997	436484000000.0
Merchandise imports by the reporting economy, residual (% of total merchandise imports)	1997	6.42091357835545
Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	1997	5.1090192131389
Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	1997	2.20788119906136
Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	1997	1.68031800262301
Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	1997	1.2956330545746002
Merchandise imports from developing economies in South Asia (% of total merchandise imports)	1997	0.8911894847352021
Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	1997	1.14086899741544
Merchandise imports from developing economies outside region (% of total merchandise imports)	1997	12.3249099515485
Merchandise imports from economies in the Arab World (% of total merchandise imports)	1997	1.4243577455276
Merchandise imports from high-income economies (% of total merchandise imports)	1997	81.254176470096
Merchandise trade (% of GDP)	1997	43.2066791656711
Military expenditure (% of central government expenditure)	1997	4.79408126058081
Military expenditure (% of GDP)	1997	1.49718619890295
Military expenditure (current LCU)	1997	29451000000.0
Mineral rents (% of GDP)	1997	0.0
Mobile cellular subscriptions	1997	8276000.0
Mobile cellular subscriptions (per 100 people)	1997	9.91248162654577
Mortality rate, adult, female (per 1,000 female adults)	1997	66.606
Mortality rate, adult, male (per 1,000 male adults)	1997	134.196
Mortality rate, infant (per 1,000 live births)	1997	4.8
Mortality rate, neonatal (per 1,000 live births)	1997	2.9
Mortality rate, under-5 (per 1,000)	1997	5.9
Natural gas rents (% of GDP)	1997	0.0579389912041607
Net current transfers from abroad (constant LCU)	1997	-16531902227.7528
Net current transfers from abroad (current LCU)	1997	-27519000000.0
Net current transfers from abroad (current US$)	1997	-31038799909.7677
Net income from abroad (constant LCU)	1997	-6372200000.0
Net income from abroad (current LCU)	1997	-5842000000.0
Net income from abroad (current US$)	1997	-6589217234.37852
Net incurrence of liabilities, domestic (% of GDP)	1997	1.62010889181481
Net incurrence of liabilities, domestic (current LCU)	1997	31869000000.0
Net incurrence of liabilities, foreign (% of GDP)	1997	-0.339181227091795
Net incurrence of liabilities, foreign (current LCU)	1997	-6672000000.0
Net migration	1997	744288.0
Net secondary income (BoP, current US$)	1997	-30429732089.0846
Net taxes on products (constant LCU)	1997	260638610000.0
Net taxes on products (current LCU)	1997	182048000000.0
Net taxes on products (current US$)	1997	205332731784.345
Number of infant deaths	1997	3665.0
Number of maternal deaths	1997	68.0
Number of neonatal deaths	1997	2213.0
Number of under-five deaths	1997	4529.0
Official entrance age to lower secondary education (years)	1997	10.0
Official entrance age to primary education (years)	1997	6.0
Official exchange rate (LCU per US$, period average)	1997	1.7340558333333302
Oil rents (% of GDP)	1997	0.0138442820383241
Ores and metals exports (% of merchandise exports)	1997	2.5480747222534
Ores and metals imports (% of merchandise imports)	1997	3.6997712224567803
Other expense (% of expense)	1997	2.9805313191821896
Other expense (current LCU)	1997	18310000000.0
Out-of-pocket health expenditure (% of private expenditure on health)	1997	54.6444924
Out-of-pocket health expenditure (% of total expenditure on health)	1997	10.57531205
Part time employment, female (% of total female employment)	1997	31.100000381469698
Part time employment, female (% of total part time employment)	1997	85.099998474121
Part time employment, male (% of total male employment)	1997	4.0
Part time employment, total (% of total employment)	1997	15.6000003814697
Patent applications, nonresidents	1997	11291.0
Patent applications, residents	1997	44438.0
Percentage of enrolment in primary education in private institutions (%)	1997	1.88717
Percentage of repeaters in primary education, all grades, both sexes (%)	1997	1.72595
Percentage of repeaters in primary education, all grades, female (%)	1997	1.51134
Percentage of repeaters in primary education, all grades, male (%)	1997	1.92826
Percentage of repeaters in secondary general education, all grades, both sexes (%)	1997	2.98956
Percentage of repeaters in secondary general education, all grades, female (%)	1997	2.48186
Percentage of repeaters in secondary general education, all grades, male (%)	1997	3.4912
Percentage of students in primary education who are female (%)	1997	48.52398
Percentage of students in secondary education who are female (%)	1997	48.16133
Percentage of students in secondary general education who are female (%)	1997	49.69989
Percentage of students in secondary vocational education who are female (%)	1997	44.14206
Percentage of teachers in primary education who are female (%)	1997	81.25264
Percentage of teachers in secondary education who are female (%)	1997	49.39849
Percentage of teachers in tertiary education who are female (%)	1997	29.44323
Permanent cropland (% of land area)	1997	0.6532015470562961
Personal remittances, paid (current US$)	1997	9888759766.0
Personal remittances, received (% of GDP)	1997	0.173877814408105
Personal remittances, received (current US$)	1997	3857808594.0
Physicians (per 1,000 people)	1997	3.1
Population ages 65 and above (% of total)	1997	15.6848043848567
Population density (people per sq. km of land area)	1997	235.022979515829
Population growth (annual %)	1997	0.146313281561803
Population in largest city	1997	3442267.0
Population in the largest city (% of urban population)	1997	5.73473729426893
Population in urban agglomerations of more than 1 million	1997	7328811.0
Population in urban agglomerations of more than 1 million (% of total population)	1997	8.93378613807552
Population, ages 0-14 (% of total)	1997	15.853118266909599
Population, ages 15-64 (% of total)	1997	68.4620773482337
Population, female (% of total)	1997	51.176767188741294
Population, total	1997	82034771.0
Portfolio equity, net inflows (BoP, current US$)	1997	12869114558.3182
PPP conversion factor, GDP (LCU per international $)	1997	0.99076
PPP conversion factor, private consumption (LCU per international $)	1997	0.967581
Prevalence of anemia among children (% of children under 5)	1997	12.5
Prevalence of anemia among non-pregnant women (% of women ages 15-49)	1997	15.4
Prevalence of anemia among pregnant women (%)	1997	25.1
Price level ratio of PPP conversion factor (GDP) to market exchange rate	1997	1.11748251748252
Primary completion rate, both sexes (%)	1997	96.7319
Primary completion rate, female (%)	1997	96.84803
Primary completion rate, male (%)	1997	96.62171
Primary to secondary general education transition rate, both sexes (%)	1997	97.65877
Primary to secondary general education transition rate, female (%)	1997	97.81752
Primary to secondary general education transition rate, male (%)	1997	97.50777
Proportion of seats held by women in national parliaments (%)	1997	26.2
Pupil-teacher ratio in primary education (headcount basis)	1997	17.19019
Pupil-teacher ratio in secondary education (headcount basis)	1997	15.45464
Rail lines (total route-km)	1997	38450.0
Railways, goods transported (million ton-km)	1997	72614.0
Railways, passengers carried (million passenger-km)	1997	71630.0
Ratio of female to male labor force participation rate (%) (modeled ILO estimate)	1997	70.0867082931743
