#Country=Poland
#Region=EASTERN EUROPE
#Population=38536869
#Area (sq. mi.)=312685
#Pop. Density (per sq. mi.)=123,3
#Coastline (coast/area ratio)=0,16
#Net migration=-0,49
#Infant mortality (per 1000 births)=8,51
#GDP ($ per capita)=11100
#Literacy (%)=99,8
#Phones (per 1000)=306,3
#Arable (%)=45,91
#Crops (%)=1,12
#Other (%)=52,97
#Climate=3
#Birthrate=9,85
#Deathrate=9,89
#Agriculture=0,05
#Industry=0,311
#Service=0,64
indicator	year	value
Unemployment with tertiary education, male (% of male unemployment)	1997	3.70000004768372
Unemployment, female (% of female labor force)	1997	13.1000003814697
Unemployment, female (% of female labor force) (national estimate)	1997	13.0
Unemployment, male (% of male labor force)	1997	9.60000038146973
Unemployment, male (% of male labor force) (national estimate)	1997	9.30000019073486
Unemployment, total (% of total labor force)	1997	11.1999998092651
Unemployment, total (% of total labor force) (national estimate)	1997	11.0
Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)	1997	27.7000007629395
Unemployment, youth female (% of female labor force ages 15-24) (national estimate)	1997	26.100000381469698
Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)	1997	21.7999992370605
Unemployment, youth male (% of male labor force ages 15-24) (national estimate)	1997	20.1000003814697
Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)	1997	24.2999992370605
Unemployment, youth total (% of total labor force ages 15-24) (national estimate)	1997	22.7999992370605
Urban population	1997	23801620.0
Urban population (% of total)	1997	61.583
Urban population growth (annual %)	1997	0.138552902392538
Vulnerable employment, female (% of female employment)	1997	24.2999992370605
Vulnerable employment, male (% of male employment)	1997	25.600000381469698
Vulnerable employment, total (% of total employment)	1997	25.0
Wage and salaried workers, female (% of females employed)	1997	73.1999969482422
Wage and salaried workers, total (% of total employed)	1997	71.3000030517578
Wage and salary workers, male (% of males employed)	1997	69.6999969482422
Wholesale price index (2010 = 100)	1997	63.590657991729095
Adjusted net national income (annual % growth)	1998	5.98346868293017
Adjusted net national income (constant 2005 US$)	1998	209820527647.78198
Adjusted net national income (current US$)	1998	149267908190.195
Adjusted net national income per capita (annual % growth)	1998	5.945582867096161
Adjusted net national income per capita (constant 2005 US$)	1998	5426.8400625329605
Adjusted net national income per capita (current US$)	1998	3860.6950106276
Adjusted net savings, excluding particulate emission damage (% of GNI)	1998	11.079260899144002
Adjusted net savings, excluding particulate emission damage (current US$)	1998	19321344667.2352
Adjusted savings: carbon dioxide damage (% of GNI)	1998	1.1956377160483702
Adjusted savings: carbon dioxide damage (current US$)	1998	2085096525.77108
Adjusted savings: consumption of fixed capital (% of GNI)	1998	14.1301858538678
Adjusted savings: consumption of fixed capital (current US$)	1998	24641913714.2772
Adjusted savings: education expenditure (% of GNI)	1998	4.500306797222089
Adjusted savings: education expenditure (current US$)	1998	7848175029.811541
Adjusted savings: energy depletion (% of GNI)	1998	0.0712327721819013
Adjusted savings: energy depletion (current US$)	1998	124224256.063461
Adjusted savings: gross savings (% of GNI)	1998	22.18121214
Adjusted savings: mineral depletion (% of GNI)	1998	0.0379479951393372
Adjusted savings: mineral depletion (current US$)	1998	66178267.68339301
Adjusted savings: natural resources depletion (% of GNI)	1998	0.27649094885547804
Adjusted savings: net forest depletion (% of GNI)	1998	0.16731018153424
Adjusted savings: net forest depletion (current US$)	1998	291775571.781192
Adjusted savings: net national savings (% of GNI)	1998	8.051082766825768
Adjusted savings: net national savings (current US$)	1998	14040444258.7228
Adolescent fertility rate (births per 1,000 women ages 15-19)	1998	18.3252
Age dependency ratio (% of working-age population)	1998	48.8949186885888
Age dependency ratio, old (% of working-age population)	1998	17.5827488148593
Age dependency ratio, young (% of working-age population)	1998	31.312169873729502
Agricultural land (% of land area)	1998	60.2141761076104
Agricultural land (sq. km)	1998	184430.0
Agricultural machinery, tractors	1998	1310510.0
Agricultural machinery, tractors per 100 sq. km of arable land	1998	932.2828484029311
Agricultural raw materials exports (% of merchandise exports)	1998	2.01500002022059
Agricultural raw materials imports (% of merchandise imports)	1998	1.9892258697050902
Agriculture value added per worker (constant 2005 US$)	1998	1849.09750491292
Agriculture, value added (% of GDP)	1998	3.9244608058198
Agriculture, value added (annual % growth)	1998	6.607408526234651
Agriculture, value added (constant 2005 US$)	1998	7281745974.347091
Agriculture, value added (constant LCU)	1998	23560089100.0
Agriculture, value added (current LCU)	1998	20949089600.0
Agriculture, value added (current US$)	1998	6027821142.89003
Air transport, freight (million ton-km)	1998	91.8000030518
Air transport, passengers carried	1998	2212500.0
Air transport, registered carrier departures worldwide	1998	38400.0
All education staff compensation, primary (% of total expenditure in primary public institutions)	1998	68.84074
All education staff compensation, secondary (% of total expenditure in secondary public institutions)	1998	70.20584
All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)	1998	56.07455
All education staff compensation, total (% of total expenditure in public institutions)	1998	61.1978
Alternative and nuclear energy (% of total energy use)	1998	0.208372537136922
Arable land (% of land area)	1998	45.89441379085179
Arable land (hectares per person)	1998	0.363573057480262
Arable land (hectares)	1998	14057000.0
Armed forces personnel (% of total labor force)	1998	1.52255561926526
Armed forces personnel, total	1998	264050.0
Arms exports (SIPRI trend indicator values)	1998	1000000.0
Arms imports (SIPRI trend indicator values)	1998	3000000.0
Bank nonperforming loans to total gross loans (%)	1998	10.5
Binding coverage, all products (%)	1998	100.0
Binding coverage, manufactured products (%)	1998	100.0
Binding coverage, primary products (%)	1998	100.0
Birth rate, crude (per 1,000 people)	1998	10.2
Births attended by skilled health staff (% of total)	1998	99.7
Bound rate, simple mean, all products (%)	1998	5.47
Bound rate, simple mean, manufactured products (%)	1998	4.08
Bound rate, simple mean, primary products (%)	1998	10.46
Cereal production (metric tons)	1998	27158723.0
Cereal yield (kg per hectare)	1998	3070.962
Changes in inventories (current LCU)	1998	-67013600.0
Changes in inventories (current US$)	1998	-19282269.666800898
Chemicals (% of value added in manufacturing)	1998	6.744030944940831
CO2 emissions (kg per 2005 US$ of GDP)	1998	1.3484585243411202
CO2 emissions (kg per 2011 PPP $ of GDP)	1998	0.633154684574578
CO2 emissions (kg per PPP $ of GDP)	1998	0.8960374459254008
CO2 emissions (kt)	1998	325420.581
CO2 emissions (metric tons per capita)	1998	8.416742946658111
CO2 emissions from electricity and heat production, total (% of total fuel combustion)	1998	56.5355086372361
CO2 emissions from gaseous fuel consumption (% of total)	1998	6.695739382261139
CO2 emissions from gaseous fuel consumption (kt)	1998	21789.314
CO2 emissions from liquid fuel consumption (% of total)	1998	15.037805798767199
CO2 emissions from liquid fuel consumption (kt)	1998	48936.115
CO2 emissions from manufacturing industries and construction (% of total fuel combustion)	1998	18.467690339091497
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)	1998	4.22264875239923
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion)	1998	11.733845169545699
CO2 emissions from solid fuel consumption (% of total)	1998	75.9721893557802
CO2 emissions from solid fuel consumption (kt)	1998	247229.14
CO2 emissions from transport (% of total fuel combustion)	1998	9.040307101727448
CO2 intensity (kg per kg of oil equivalent energy use)	1998	3.40887763297144
Coal rents (% of GDP)	1998	0.0
Combustible renewables and waste (% of total energy)	1998	4.35526341205855
Consumer price index (2010 = 100)	1998	64.1642605068977
Contributing family workers, female (% of females employed)	1998	6.300000190734861
Contributing family workers, male (% of males employed)	1998	3.4000000953674303
Contributing family workers, total (% of total employed)	1998	4.699999809265139
Crop production index (2004-2006 = 100)	1998	118.25
Current education expenditure, primary (% of total expenditure in primary public institutions)	1998	89.14859
Current education expenditure, secondary (% of total expenditure in secondary public institutions)	1998	95.40747
Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)	1998	84.68591
Current education expenditure, total (% of total expenditure in public institutions)	1998	90.6802
Death rate, crude (per 1,000 people)	1998	9.7
DEC alternative conversion factor (LCU per US$)	1998	3.4754
Deposit interest rate (%)	1998	18.219672823462602
Discrepancy in expenditure estimate of GDP (constant LCU)	1998	3957570900.0
Discrepancy in expenditure estimate of GDP (current LCU)	1998	319940300.0
Electric power consumption (kWh per capita)	1998	3206.59177066855
Electric power transmission and distribution losses (% of output)	1998	10.8949996803319
Electricity production from coal sources (% of total)	1998	96.3593353744734
Electricity production from hydroelectric sources (% of total)	1998	1.64025260884699
Electricity production from natural gas sources (% of total)	1998	0.22234693225167104
Electricity production from nuclear sources (% of total)	1998	0.0
Electricity production from oil sources (% of total)	1998	1.35113055956127
Electricity production from oil, gas and coal sources (% of total)	1998	97.93281286628641
Electricity production from renewable sources, excluding hydroelectric (% of total)	1998	0.159123683144966
Electricity production from renewable sources, excluding hydroelectric (kWh)	1998	224000000.0
Employers, female (% of employment)	1998	2.70000004768372
Employers, male (% of employment)	1998	5.09999990463257
Employers, total (% of employment)	1998	4.0
Employment in agriculture (% of total employment)	1998	19.2000007629395
Employment in agriculture, female (% of female employment)	1998	19.0
Employment in agriculture, male (% of male employment)	1998	19.3999996185303
Employment in industry (% of total employment)	1998	32.0999984741211
Employment in industry, female (% of female employment)	1998	20.7000007629395
Employment in industry, male (% of male employment)	1998	41.2999992370605
Employment in services (% of total employment)	1998	48.7000007629395
Employment in services, female (% of female employment)	1998	60.2999992370605
Employment in services, male (% of male employment)	1998	39.2999992370605
Employment to population ratio, 15+, female (%) (modeled ILO estimate)	1998	43.4000015258789
Employment to population ratio, 15+, female (%) (national estimate)	1998	43.9000015258789
Employment to population ratio, 15+, male (%) (modeled ILO estimate)	1998	58.5999984741211
Employment to population ratio, 15+, male (%) (national estimate)	1998	59.7000007629395
Employment to population ratio, 15+, total (%) (modeled ILO estimate)	1998	50.7000007629395
Employment to population ratio, 15+, total (%) (national estimate)	1998	51.4000015258789
Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)	1998	23.7999992370605
Employment to population ratio, ages 15-24, female (%) (national estimate)	1998	24.5
Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)	1998	31.2999992370605
Employment to population ratio, ages 15-24, male (%) (national estimate)	1998	31.100000381469698
Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)	1998	27.600000381469698
Employment to population ratio, ages 15-24, total (%) (national estimate)	1998	27.7999992370605
Energy imports, net (% of energy use)	1998	8.24108157202717
Energy intensity level of primary energy (MJ/$2011 PPP GDP)	1998	7.96772388618614
Energy use (kg of oil equivalent per capita)	1998	2469.0657315620397
Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)	1998	185.73699403303902
Enrolment in primary education, both sexes (number)	1998	4905367.0
Enrolment in secondary education, both sexes (number)	1998	2604805.0
Enrolment in secondary general, both sexes (number)	1998	842728.0
Enrolment in secondary vocational, both sexes (number)	1998	1762077.0
Expenditure on education as % of total government expenditure (%)	1998	11.27881
Expenditure on secondary as % of government expenditure on education (%)	1998	22.20736
Expenditure on tertiary as % of government expenditure on education (%)	1998	22.40185
Export value index (2000 = 100)	1998	88.92113526870001
Exports as a capacity to import (constant LCU)	1998	208709941130.42102
Exports of goods and services (% of GDP)	1998	26.093220909638802
Exports of goods and services (annual % growth)	1998	14.4320838499186
Exports of goods and services (constant 2005 US$)	1998	62351407634.0596
Exports of goods and services (constant LCU)	1998	201737979400.0
Exports of goods and services (current LCU)	1998	157190077200.0
Exports of goods and services (current US$)	1998	45229348334.0047
External balance on goods and services (% of GDP)	1998	-4.785174005224929
External balance on goods and services (constant LCU)	1998	-45246783700.0
External balance on goods and services (current LCU)	1998	-28826716100.0
External balance on goods and services (current US$)	1998	-8294503107.55596
External resources for health (% of total expenditure on health)	1998	0.0481141
Female legislators, senior officials and managers (% of total)	1998	33.6968111371623
Fertility rate, total (births per woman)	1998	1.44
Final consumption expenditure (constant 2005 US$)	1998	199276139422.037
Final consumption expenditure (constant LCU)	1998	644757949100.0
Final consumption expenditure (current LCU)	1998	481246901000.0
Final consumption expenditure (current US$)	1998	138472377568.05
Final consumption expenditure, etc. (% of GDP)	1998	79.96368396797959
Final consumption expenditure, etc. (annual % growth)	1998	4.67886770538912
Final consumption expenditure, etc. (constant 2005 US$)	1998	200499310771.133
Final consumption expenditure, etc. (constant LCU)	1998	648715520000.0
Final consumption expenditure, etc. (current LCU)	1998	481715066900.0
Final consumption expenditure, etc. (current US$)	1998	138607086062.036
Fixed telephone subscriptions	1998	8812342.0
Fixed telephone subscriptions (per 100 people)	1998	22.9316139557968
Food exports (% of merchandise exports)	1998	10.5814514144164
Food imports (% of merchandise imports)	1998	7.6829219503726
Food production index (2004-2006 = 100)	1998	97.45
Food, beverages and tobacco (% of value added in manufacturing)	1998	24.5125365707533
Foreign direct investment, net inflows (% of GDP)	1998	3.67202617785639
Foreign direct investment, net inflows (BoP, current US$)	1998	6365000000.0
Forest area (% of land area)	1998	29.460315387378
Forest area (sq. km)	1998	90234.0
Forest rents (% of GDP)	1998	0.411339517204236
Fossil fuel energy consumption (% of total)	1998	95.7493272030212
Fuel exports (% of merchandise exports)	1998	5.39263761764218
Fuel imports (% of merchandise imports)	1998	6.374089988391451
GDP (constant LCU)	1998	780816221500.0
GDP (current LCU)	1998	602417301200.0
GDP at market prices (constant 2005 US$)	1998	241327838510.27698
GDP at market prices (current US$)	1998	173337544225.125
GDP deflator (base year varies by country)	1998	77.1522522985903
GDP growth (annual %)	1998	4.9816339462175305
GDP per capita (constant 2005 US$)	1998	6241.7514478398
GDP per capita (constant LCU)	1998	20195.1868094857
GDP per capita (current LCU)	1998	15581.041479426001
GDP per capita (current US$)	1998	4483.23688767509
GDP per capita growth (annual %)	1998	4.944106255351559
GDP per capita, PPP (constant 2011 international $)	1998	13293.343872695801
GDP per capita, PPP (current international $)	1998	9393.293756786641
GDP per person employed (constant 1990 PPP $)	1998	17104.0
GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)	1998	5.38395705823751
GDP per unit of energy use (PPP $ per kg of oil equivalent)	1998	3.8043919352621
GDP, PPP (constant 2011 international $)	1998	513966948248.44104
GDP, PPP (current international $)	1998	363177434692.93896
General government final consumption expenditure (% of GDP)	1998	18.0232133910699
General government final consumption expenditure (annual % growth)	1998	1.8541571088569
General government final consumption expenditure (constant 2005 US$)	1998	46110164116.8289
General government final consumption expenditure (constant LCU)	1998	149189436000.0
General government final consumption expenditure (current LCU)	1998	108574955700.0
General government final consumption expenditure (current US$)	1998	31240995482.5344
GHG net emissions/removals by LUCF (Mt of CO2 equivalent)	1998	-11.166547014376599
GINI index (World Bank estimate)	1998	32.32
GNI (current LCU)	1998	606083500000.0
GNI (current US$)	1998	174392444035.219
GNI per capita (current LCU)	1998	15675.8647779283
GNI per capita, Atlas method (current US$)	1998	4380.0
GNI per capita, PPP (current international $)	1998	9450.0
GNI, Atlas method (current US$)	1998	169249892580.25198
GNI, PPP (current international $)	1998	365387664499.762
Government expenditure on education as % of GDP (%)	1998	4.98045
Government expenditure per secondary student as % of GDP per capita (%)	1998	10.88025
Government expenditure per tertiary student as % of GDP per capita (%)	1998	36.21643
Grants, excluding technical cooperation (BoP, current US$)	1998	550390000.0
Gross capital formation (% of GDP)	1998	24.8214900372453
Gross capital formation (annual % growth)	1998	13.6470549008326
Gross capital formation (constant 2005 US$)	1998	54813007324.9884
Gross capital formation (constant LCU)	1998	177347485200.0
Gross capital formation (current LCU)	1998	149528950400.0
Gross capital formation (current US$)	1998	43024961270.6451
Gross domestic income (constant 2005 US$)	1998	160040000000.0
Gross domestic income (constant LCU)	1998	787788183230.4209
Gross domestic savings (% of GDP)	1998	20.036316032020398
Gross domestic savings (constant LCU)	1998	139576140316.766
Gross domestic savings (current LCU)	1998	120702234300.0
Gross domestic savings (current US$)	1998	34730458163.0891
Gross enrolment ratio, pre-primary, both sexes (%)	1998	48.54334
Gross enrolment ratio, pre-primary, female (%)	1998	48.46602
Gross enrolment ratio, pre-primary, male (%)	1998	48.61698
Gross enrolment ratio, primary and secondary, gender parity index (GPI)	1998	0.98433
Gross enrolment ratio, primary, both sexes (%)	1998	100.39478
Gross enrolment ratio, primary, female (%)	1998	99.04184
Gross enrolment ratio, primary, gender parity index (GPI)	1998	0.97399
Gross enrolment ratio, primary, male (%)	1998	101.68673
Gross enrolment ratio, secondary, both sexes (%)	1998	97.81694
Gross enrolment ratio, secondary, female (%)	1998	97.51362
Gross enrolment ratio, secondary, gender parity index (GPI)	1998	0.99393
Gross enrolment ratio, secondary, male (%)	1998	98.10885
Gross enrolment ratio, tertiary, both sexes (%)	1998	39.47091
Gross enrolment ratio, tertiary, female (%)	1998	45.68341
Gross enrolment ratio, tertiary, gender parity index (GPI)	1998	1.36468
Gross enrolment ratio, tertiary, male (%)	1998	33.47557
Gross fixed capital formation (% of GDP)	1998	23.7043329458746
Gross fixed capital formation (annual % growth)	1998	14.026792763359001
Gross fixed capital formation (constant 2005 US$)	1998	52117134816.8753
Gross fixed capital formation (constant LCU)	1998	168624989700.0
Gross fixed capital formation (current LCU)	1998	142799002800.0
Gross fixed capital formation (current US$)	1998	41088508603.3262
Gross intake ratio to Grade 1 of primary education, both sexes (%)	1998	100.25199
Gross national expenditure (% of GDP)	1998	104.78517400522499
Gross national expenditure (constant 2005 US$)	1998	255312318096.121
Gross national expenditure (constant LCU)	1998	826063005200.0
Gross national expenditure (current LCU)	1998	631244017300.0
Gross national expenditure (current US$)	1998	181632047332.68103
Gross national expenditure deflator (base year varies by country)	1998	76.4159650445995
Gross savings (% of GDP)	1998	22.316202843478397
Gross savings (% of GNI)	1998	22.181212143211305
Gross savings (current LCU)	1998	134436666900.0
Gross savings (current US$)	1998	38682357973.1829
Gross value added at factor cost (constant 2005 US$)	1998	212916543810.84802
Gross value added at factor cost (constant LCU)	1998	688891477500.0
Gross value added at factor cost (current LCU)	1998	533808098400.0
Gross value added at factor cost (current US$)	1998	153596161132.531
Health expenditure per capita (current US$)	1998	264.14254212
Health expenditure per capita, PPP (constant 2011 international $)	1998	553.78939
Health expenditure, private (% of GDP)	1998	2.04442654385056
Health expenditure, public (% of GDP)	1998	3.86152816614944
Health expenditure, public (% of government expenditure)	1998	8.70811817
Health expenditure, public (% of total health expenditure)	1998	65.38364
Health expenditure, total (% of GDP)	1998	5.90595471
High-technology exports (% of manufactured exports)	1998	2.94865924349733
High-technology exports (current US$)	1998	641687000.0
Hospital beds (per 1,000 people)	1998	5.3000001907
Household final consumption expenditure (annual % growth)	1998	5.02618576806238
Household final consumption expenditure (constant 2005 US$)	1998	153290943501.77698
Household final consumption expenditure (constant LCU)	1998	495972847700.0
Household final consumption expenditure (current LCU)	1998	372820170900.0
Household final consumption expenditure (current US$)	1998	107274032025.091
Household final consumption expenditure per capita (constant 2005 US$)	1998	3964.7475999840003
Household final consumption expenditure per capita growth (annual %)	1998	4.98864215129646
Household final consumption expenditure, etc. (% of GDP)	1998	61.9404705769098
Household final consumption expenditure, etc. (annual % growth)	1998	5.56319306902186
Household final consumption expenditure, etc. (constant 2005 US$)	1998	154457586895.379
Household final consumption expenditure, etc. (constant LCU)	1998	499747522400.0
Household final consumption expenditure, etc. (current LCU)	1998	373140111200.0
Household final consumption expenditure, etc. (current US$)	1998	107366090579.502
Household final consumption expenditure, PPP (constant 2011 international $)	1998	306939214126.478
Household final consumption expenditure, PPP (current international $)	1998	200921218622.578
Immunization, DPT (% of children ages 12-23 months)	1998	98.0
Immunization, measles (% of children ages 12-23 months)	1998	97.0
Import value index (2000 = 100)	1998	95.9738838449
Imports of goods and services (% of GDP)	1998	30.8783949148637
Imports of goods and services (annual % growth)	1998	18.571022888805498
Imports of goods and services (constant 2005 US$)	1998	76335887219.9042
Imports of goods and services (constant LCU)	1998	246984763100.0
Imports of goods and services (current LCU)	1998	186016793300.0
Imports of goods and services (current US$)	1998	53523851441.5607
Improved sanitation facilities (% of population with access)	1998	87.0
Improved sanitation facilities, rural (% of rural population with access)	1998	75.8
Improved sanitation facilities, urban (% of urban population with access)	1998	94.0
Improved water source (% of population with access)	1998	95.6
Improved water source, rural (% of rural population with access)	1998	90.1
Improved water source, urban (% of urban population with access)	1998	99.0
Incidence of tuberculosis (per 100,000 people)	1998	39.0
Income share held by fourth 20%	1998	22.15
Income share held by highest 10%	1998	25.88
Income share held by highest 20%	1998	40.68
Income share held by lowest 10%	1998	3.38
Income share held by lowest 20%	1998	8.15
Income share held by second 20%	1998	12.48
Income share held by third 20%	1998	16.53
Industry, value added (% of GDP)	1998	35.5534866497634
Industry, value added (annual % growth)	1998	3.8204779840574803
Industry, value added (constant 2005 US$)	1998	70123744738.0621
Industry, value added (constant LCU)	1998	226885376100.0
Industry, value added (current LCU)	1998	189787391000.0
Industry, value added (current US$)	1998	54608790642.8037
Inflation, consumer prices (annual %)	1998	11.725153688524802
Inflation, GDP deflator (annual %)	1998	11.0671206301559
Intentional homicides (per 100,000 people)	1998	4.87144747933219
Interest rate spread (lending rate minus deposit rate, %)	1998	6.2595524539578
International tourism, expenditures (current US$)	1998	4524000000.0
International tourism, expenditures for passenger transport items (current US$)	1998	94000000.0
International tourism, expenditures for travel items (current US$)	1998	4430000000.0
International tourism, number of arrivals	1998	18780000.0
International tourism, number of departures	1998	49328000.0
International tourism, receipts (current US$)	1998	8321000000.0
International tourism, receipts for passenger transport items (current US$)	1998	375000000.0
International tourism, receipts for travel items (current US$)	1998	7946000000.0
Internet users (per 100 people)	1998	4.10227200222192
Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)	1998	31.7000007629395
Labor force participation rate for ages 15-24, female (%) (national estimate)	1998	32.0
Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)	1998	39.7999992370605
Labor force participation rate for ages 15-24, male (%) (national estimate)	1998	38.5999984741211
Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)	1998	35.7999992370605
Labor force participation rate for ages 15-24, total (%) (national estimate)	1998	35.2999992370605
Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)	1998	49.5
Labor force participation rate, female (% of female population ages 15+) (national estimate)	1998	49.7000007629395
Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)	1998	58.5999984741211
Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	1998	64.6999969482422
Labor force participation rate, male (% of male population ages 15+) (national estimate)	1998	65.1999969482422
Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)	1998	71.4000015258789
Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)	1998	56.7999992370605
Labor force participation rate, total (% of total population ages 15+) (national estimate)	1998	57.0999984741211
Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)	1998	65.0
Labor force with primary education (% of total)	1998	18.3999996185303
Labor force with primary education, female (% of female labor force)	1998	18.3999996185303
Labor force with primary education, male (% of male labor force)	1998	18.3999996185303
Labor force with secondary education (% of total)	1998	70.1999969482422
Labor force with secondary education, female (% of female labor force)	1998	68.6999969482422
Labor force with secondary education, male (% of male labor force)	1998	71.4000015258789
Labor force with tertiary education (% of total)	1998	11.3999996185303
Labor force with tertiary education, female (% of female labor force)	1998	12.8999996185303
Labor force with tertiary education, male (% of male labor force)	1998	10.1999998092651
Labor force, female (% of total labor force)	1998	45.4813397705251
Labor force, total	1998	17342552.0
Land area (sq. km)	1998	306290.0
Land under cereal production (hectares)	1998	8843718.0
Lending interest rate (%)	1998	24.479225277420397
Life expectancy at birth, female (years)	1998	77.3
Life expectancy at birth, male (years)	1998	68.9
Life expectancy at birth, total (years)	1998	72.9975609756098
Lifetime risk of maternal death (%)	1998	0.013401259228492
Lifetime risk of maternal death (1 in: rate varies by country)	1998	7500.0
Listed domestic companies, total	1998	198.0
Livestock production index (2004-2006 = 100)	1998	98.09
Long-term unemployment (% of total unemployment)	1998	37.4000015258789
Long-term unemployment, female (% of female unemployment)	1998	41.7999992370605
Long-term unemployment, male (% of male unemployment)	1998	32.5
Lower secondary completion rate, both sexes (%)	1998	96.7118
Machinery and transport equipment (% of value added in manufacturing)	1998	16.2173998471632
Manufactures exports (% of merchandise exports)	1998	77.2000747807254
Manufactures imports (% of merchandise imports)	1998	80.24020623048929
Manufacturing, value added (% of GDP)	1998	19.8042952358476
Manufacturing, value added (annual % growth)	1998	5.965931825981059
Manufacturing, value added (constant 2005 US$)	1998	33501396136.6095
Manufacturing, value added (constant LCU)	1998	108393767200.0
Manufacturing, value added (current LCU)	1998	105716931800.0
Manufacturing, value added (current US$)	1998	30418637221.6148
Marine protected areas (% of territorial waters)	1998	4.00208574926076
Market capitalization of listed domestic companies (% of GDP)	1998	11.804119004608701
Market capitalization of listed domestic companies (current US$)	1998	20460970000.0
Maternal mortality ratio (modeled estimate, per 100,000 live births)	1998	10.0
Merchandise exports (current US$)	1998	28230000000.0
Merchandise exports by the reporting economy (current US$)	1998	28243902000.0
Merchandise exports by the reporting economy, residual (% of total merchandise exports)	1998	0.411076344904468
Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	1998	0.585868057465997
Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	1998	6.66976892923648
Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	1998	0.6164127038820629
Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	1998	0.9420369749194001
Merchandise exports to developing economies in South Asia (% of total merchandise exports)	1998	0.25749275011646805
Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	1998	0.312587828693075
Merchandise exports to developing economies outside region (% of total merchandise exports)	1998	9.384167244313481
Merchandise exports to economies in the Arab World (% of total merchandise exports)	1998	1.1817772204421297
Merchandise exports to high-income economies (% of total merchandise exports)	1998	90.2047564107821
Merchandise imports (current US$)	1998	47055000000.0
Merchandise imports by the reporting economy (current US$)	1998	47054067000.0
Merchandise imports by the reporting economy, residual (% of total merchandise imports)	1998	0.17489030225591298
Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	1998	3.9741219393426697
Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	1998	2.1640254815805804
Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	1998	1.13021686308221
Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	1998	0.347583132399586
Merchandise imports from developing economies in South Asia (% of total merchandise imports)	1998	0.49182146146899497
Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	1998	0.805307647477103
Merchandise imports from developing economies outside region (% of total merchandise imports)	1998	8.91307652535114
Merchandise imports from economies in the Arab World (% of total merchandise imports)	1998	0.34436980760876595
Merchandise imports from high-income economies (% of total merchandise imports)	1998	90.9120331723929
Merchandise trade (% of GDP)	1998	43.432598711691895
Military expenditure (% of GDP)	1998	2.01400258190327
Military expenditure (current LCU)	1998	12132700000.0
Mineral rents (% of GDP)	1998	0.080807011693131
Mobile cellular subscriptions	1998	1928042.0
Mobile cellular subscriptions (per 100 people)	1998	5.017180998486269
Mortality rate, adult, female (per 1,000 female adults)	1998	89.016
Mortality rate, adult, male (per 1,000 male adults)	1998	234.063
Mortality rate, infant (per 1,000 live births)	1998	9.4
Mortality rate, neonatal (per 1,000 live births)	1998	6.9
Mortality rate, under-5 (per 1,000)	1998	10.8
Natural gas rents (% of GDP)	1998	0.11355106492113301
Net bilateral aid flows from DAC donors, Austria (current US$)	1998	117320000.0
Net bilateral aid flows from DAC donors, Belgium (current US$)	1998	40000.0
Net bilateral aid flows from DAC donors, Canada (current US$)	1998	116830000.0
Net bilateral aid flows from DAC donors, Denmark (current US$)	1998	17780000.0
Net bilateral aid flows from DAC donors, European Union institutions (current US$)	1998	426830000.0
Net bilateral aid flows from DAC donors, Finland (current US$)	1998	3850000.0
Net bilateral aid flows from DAC donors, France (current US$)	1998	76610000.0
Net bilateral aid flows from DAC donors, Germany (current US$)	1998	65540000.0
Net bilateral aid flows from DAC donors, Greece (current US$)	1998	420000.0
Net bilateral aid flows from DAC donors, Italy (current US$)	1998	190000.0
